Address,ProjectedValue,Latitude,Longitude
"Edgewater, Sugar Land, TX",435511.5876718568,29.5978262,-95.60308970000001
"Austin Park, Sugar Land, TX",471408.7244564125,29.572099,-95.5965224
"Roselawn, Weatherford, TX",273314.08510638296,32.7432774,-97.7896017
"Stone Creek Ranch, Fort Worth, TX",312473.3894854764,32.8429957,-97.42309089999999
"Park North, Garland, TX",307429.52703682147,32.9332804,-96.6731676
"Shaw Clarke, Fort Worth, TX",190512.9746403411,32.7003403,-97.33747819999999
"Northtown Park, Pflugerville, TX",322413.8150364645,30.4201058,-97.6433254
"Ridgecrest Estates, Joshua, TX",350251.30418357503,32.4615291,-97.3880731
"Monte Vista Terrace, San Antonio, TX",324094.8350819012,29.598039,-98.3774824
"Summerfield Estates, Garland, TX",386657.5403571745,32.912624,-96.63888329999999
"Woodhollow, McAllen, TX",251724.83037033625,26.2731572,-98.23086819999999
"Windsor Square, San Antonio, TX",205641.1029287623,29.4251905,-98.4945922
"Quail Hollow, Baytown, TX",207294.07874015748,29.7765916,-94.9954965
"Echo Heights, Fort Worth, TX",189018.67622604463,32.6873805,-97.2585428
"Amburn Oaks, Texas City, TX",237854.6058394161,29.3922847,-95.0014356
"The Woods, Tyler, TX",479686.401282483,32.3512601,-95.30106239999999
"Silver Ridge, Missouri City, TX",934476.447368421,29.5138316,-95.5210511
"Las Villas, McAllen, TX",279851.96356181125,26.2364128,-98.2134375
"Elm Creek, San Antonio, TX",746623.6815800403,29.5523808,-98.5515014
"Stone Meadow, Fort Worth, TX",340270.8401711505,32.6206503,-97.3908283
"The Oaklands, Round Rock, TX",540011.6094113736,30.5142116,-97.7077281
"Pine Cone, Beaumont, TX",109211.11674952776,30.080174,-94.1265562
"Evia, Galveston, TX",604464.5294117647,29.26108379999999,-94.8706528
"Brentmoor, Fort Worth, TX",166043.08279061108,32.6951652,-97.31790439999999
"Chimney Corners, Killeen, TX",169218.85231201048,31.1171194,-97.72779589999999
"Grand Harbor, Montgomery, TX",785563.7272727273,30.4095367,-95.6572564
"Willow Ridge, Killeen, TX",216865.7313169618,31.0899941,-97.6944155
"University Place, Tyler, TX",267587.3644595782,32.3472712,-95.3014688
"Mill Creek Crossing, Garland, TX",317507.4243291419,32.9317801,-96.6527317
"Castle Hills Northwest, Azle, TX",230184.8335850519,32.8951262,-97.5458565
"Woodland Terrace, Azle, TX",250933.53893765545,32.9012141,-97.5381971
"Canyon Creek, Granbury, TX",303242.8099210819,32.512912,-97.8453721
"Westchester, Flower Mound, TX",391421.24306156667,33.039156,-97.0764864
"Central Business District, Galveston, TX",361792.6158536585,29.3013479,-94.7976958
"Austin's Colony, Bryan, TX",376880.9228696654,30.6777837,-96.3339067
"Redford Place, White Settlement, TX",181778.98123923875,32.7564436,-97.472523
"Southgate, Garland, TX",285903.6659062504,32.8654738,-96.6445671
"Dove Meadows, Spring, TX",253690.9354537624,30.0782036,-95.46875279999999
"Brushy Creek North, Round Rock, TX",616731.9413822492,30.5437459,-97.7403123
"Hilshire Village, Houston, TX",1177158.5847323777,29.7907833,-95.4891081
"MacArthur Park, San Antonio, TX",335275.78134590527,29.5189487,-98.4444709
"Craigmont Place, Baytown, TX",175917.1168831169,29.7738129,-95.0117452
"Glenn View, Hurst, TX",274157.2115384616,32.8237271,-97.208394
"Willowstone Estates, Mansfield, TX",409690.7729364189,32.6082841,-97.1392936
"Polly Ranch Estates, Friendswood, TX",614682.5846153846,29.5293998,-95.2010447
"Alexander, Laredo, TX",458750.173430505,27.5817798,-99.44743419999999
"Crownridge of Texas Owners Association, San Antonio, TX",560696.4197243289,29.6142676,-98.61744180000001
"Mayfield Park, Sugar Land, TX",214178.88243576567,29.62708799999999,-95.6369229
"Mayfair North, Hurst, TX",375253.42441860464,32.8467989,-97.1726903
"Marine Creek, Fort Worth, TX",302088.33757459366,32.80311127005165,-97.36516750976676
"Rim Area, El Paso, TX",354338.0111803852,31.7783617,-106.4950707
"Lakes of Cypress Forest, Spring, TX",561138.9307951779,30.0449074,-95.4518449
"Ridgewood Estates, Fresno, TX",257956.5514018692,29.5198516,-95.4450222
"Hills of Westchester, Grand Prairie, TX",466504.4212727342,32.6721936,-97.0104812
"Western Hills, Killeen, TX",188630.77923070508,31.1171194,-97.72779589999999
"Wintergreen, Hurst, TX",450670.6942675159,32.8234621,-97.1705678
"Fossil Beach, Haltom City, TX",370621.7040816327,32.8023914,-97.270606
"The Arbors of Creekwood, Mansfield, TX",495951.0935519282,32.5786048,-97.0943513
"Hilltop, Greenville, TX",274155.3246155433,33.1172416,-96.1185809
"Bridgestone West, Spring, TX",258934.8310034695,30.0549834,-95.50072329999999
"Cinco Forest, Cinco Ranch, TX",668718.7054263566,29.7285174,-95.77080319999999
"Heritage Colony, Missouri City, TX",393383.7025316456,29.56420189999999,-95.5781378
"Village Estates, Highland Village, TX",467789.0369321162,33.0763853,-97.0538148
"South Acre, Texas City, TX",172587.05454545454,29.383845,-94.9027002
"Rollingwood Estates, Carrollton, TX",338617.005870928,32.9893821,-96.8793335
"Rancho Verde, Channelview, TX",263748.11790393014,29.8144692,-95.1373431
"Trinity Mills, Carrollton, TX",427662.2299278064,32.9799389,-96.89810829999999
"Snider Estates, Sanger, TX",283248.7636725528,33.3631705,-97.1739027
"Clements Ranch, Forney, TX",343042.16484321834,32.7980589,-96.4846506
"Bermuda Beach, Galveston, TX",608447.4166666666,29.2153895,-94.9153927
"Stone Oak at Round Rock, Round Rock, TX",408514.9506751848,30.5559139,-97.733562
"Settlers Crossing, Round Rock, TX",383485.4044067981,30.5487676,-97.6188773
"Spenser Highway Gardens, Pasadena, TX",235066.63953488367,29.6731211,-95.1523294
"Southlake, Pearland, TX",488657.8196078431,29.5489804,-95.430331
"Stone Mountain-Stone Oak, San Antonio, TX",377699.55328451976,29.6421136,-98.48943650000001
"Marina Vista Estates, Little Elm, TX",363962.0307226285,33.1782296,-96.89098919999999
"Atascocita North, Atascocita, TX",235931.59210526315,30.0120684,-95.19144260000002
"Westchester, Lubbock, TX",223791.51693211493,33.5845617,-101.8456417
"Mayfair Hills, Bedford, TX",435672.4934962085,32.8492184,-97.1570092
"Chatman Hill, Lubbock, TX",83110.71723741225,33.5687769,-101.8307311
"Hollywood View, Odessa, TX",183609.44840804845,31.8508479,-102.4023785
"Mouzon, McKinney, TX",258838.05865552288,33.1983388,-96.6389342
"McKamy Meadows, Royse City, TX",314235.13333333336,32.9695754,-96.3381178
"Fern Bluff, Round Rock, TX",459211.4089090182,30.5166586,-97.72044389999999
"Twin Falls, Spring, TX",373094.98317632143,30.0799405,-95.41716009999999
"Historic Rosedale Park, Fort Worth, TX",173539.56359780964,32.730075,-97.2426993
"Havenwood, Brownsville, TX",259357.87423473387,25.943265,-97.4758956
"Five Points, San Antonio, TX",196949.3735671007,29.4404133,-98.5020838
"Sylvan Creek, Lewisville, TX",330166.68611014105,33.0342557,-97.028823
"Woodbridge, Bedford, TX",358908.69550090487,32.8548753,-97.1271297
"Chadwick Farms, Roanoke, TX",461007.264253677,33.0152866,-97.2684254
"Acadia Place, Tyler, TX",331113.9762450236,32.235925,-95.3655522
"Lakeland Terrace, Lewisville, TX",272405.9169076444,33.0333175,-96.9978996
"Creekside Village, Garland, TX",403039.2574375474,32.9262442,-96.6604711
"Springdale, Odessa, TX",217074.5954632752,31.881502,-102.3385163
"Oak Bluff, Round Rock, TX",745023.2218425066,30.5211189,-97.6760864
"River Oaks, Denton, TX",356720.89773746225,33.2148412,-97.13306829999999
"Suncreek, Allen, TX",617164.986843159,33.0963616,-96.7096531
"Santa Fe Enclave, Fort Worth, TX",442800.8950209399,32.6741055,-97.4110105
"Parkwest, Saginaw, TX",296372.18281298305,32.8504841,-97.3809053
"Thunderbird, Plano, TX",380020.361633818,33.0429087,-96.7101145
"El Sendero, San Antonio, TX",263627.8873398426,29.5489192,-98.3993078
"Johnson-Moran, Midland, TX",236189.76465110772,32.011217,-102.0721851
"Rio Vista, San Marcos, TX",241522.49457903835,29.88168529999999,-97.9279631
"Lowe's Farm, Mansfield, TX",474523.2826318848,32.5851517,-97.07689210000001
"Briarwood, Midland, TX",500921.2829778779,32.0338382,-102.1532665
"Tanglewood, Lake Jackson, TX",276372.921875,29.0338575,-95.4343859
"Kingsridge, Fort Worth, TX",506890.13950906025,32.6868666,-97.3962063
"Scottsdale, Odessa, TX",263002.6694371802,31.8456816,-102.3676431
"Wayside Place, Texas City, TX",158930.9526627219,29.3849429,-94.9185043
"Heritage Glen, Fort Worth, TX",338036.72885231714,32.908197,-97.2922798
"Forest Ridge, Round Rock, TX",536209.7135617178,30.5137581,-97.61819949999999
"Summit Oaks, Denton, TX",344844.20883379446,33.1666303,-97.1073129
"Oak Crest, San Antonio, TX",310728.5004517443,29.3920519,-98.4941577
"Forest Creek Estates, Plano, TX",695940.7715927948,33.0686633,-96.76144409999999
"Original Town, Mesquite, TX",207297.25004214843,32.7661899,-96.59919579999999
"Azalea District, Porter, TX",310706.10101010103,30.1118473,-95.2420329
"Holiday Park, Garland, TX",293489.31939590443,32.9488238,-96.65779839999999
"Park Place, Fort Worth, TX",345473.8723679622,32.8788763,-97.2834953
"Northpointe, The Colony, TX",406161.98147878906,33.097355,-96.859817
"Harbor Lakes, Granbury, TX",593354.3740277584,32.4320235,-97.7635502
"Lake Creek Forest, Conroe, TX",589353.616900832,30.2545499,-95.5322155
"Buckingham North, Garland, TX",348175.9560963763,32.9348464,-96.64376899999999
"Del Lago, Montgomery, TX",426658.1320754717,30.3230717,-95.4884043
"Garden Oak Estates, Lewisville, TX",406078.39055653353,33.0463292,-96.9941903
"Harmon Ranch, Fort Worth, TX",488661.8791221911,32.9142537,-97.33522669999999
"Bentwater, Granbury, TX",681890.2973868441,32.4787706,-97.7492658
"West Oaks, Richmond, TX",316299.4693877551,29.6612111,-95.6865977
"Ridglea Country Club, Fort Worth, TX",483165.86835708,32.723129,-97.41808999999999
"Highlands, Carrollton, TX",504944.816129412,33.0154857,-96.8632451
"Heritage Village, Frisco, TX",582099.5532067294,33.1469292,-96.86592619999999
"Rolling Hills, Tyler, TX",215840.73671349543,32.3772326,-95.3387032
"Oak Creek Estates, Carrollton, TX",595905.8041720145,33.0167386,-96.8531918
"Waterford Parks, Allen, TX",737015.8521452403,33.1281094,-96.6998583
"Glenloch, Spring, TX",243437.687025256,30.135469,-95.4889146
"Terrace Landing, Fort Worth, TX",315964.87507497985,32.8369154,-97.3810341
"Lake Parks East, Grand Prairie, TX",436747.3860166318,32.7034559,-96.9988044
"Northwood Park, Spring, TX",260885.8669152723,30.0799405,-95.41716009999999
"Rockwall, McKinney, TX",262974.2901092885,33.1882747,-96.6093175
"Watauga Heights, Watauga, TX",269517.962962963,32.8605311,-97.2552218
"Sterling Forest, Channelview, TX",190890.5072463768,29.7881381,-95.1464647
"Dells District, Dallas, TX",278796.6132787799,32.7766642,-96.79698789999999
"Rancho Isabella, Angleton, TX",234231.87050359717,29.1995923,-95.4248817
"Richland Meadows, Richardson, TX",556878.0510172255,32.9315032,-96.716701
"Thunder Creek Estates, Killeen, TX",246783.14631578475,31.1078214,-97.7825386
"Bayou Bend, Deer Park, TX",283259.7818181818,29.6738932,-95.1332957
"Katyland, Katy, TX",267945.8803418803,29.7930303,-95.81297029999999
"Almeta,Bonita, Bella Vista, Garland, TX",212324.97743904585,32.8832371,-96.6503052
"Enchanted Oaks, Spring, TX",285575.11277904443,30.0436053,-95.4331865
"Ma-Mar, Midland, TX",387221.7615283073,32.0109652,-102.120516
"Santa Fe Trails, San Antonio, TX",439747.0834157913,29.5642738,-98.4670993
"Parklea, Midland, TX",169314.2301123859,31.9906628,-102.1075392
"River Forest, Bedford, TX",473132.1000494267,32.850668,-97.120467
"Parkview Estates, Pasadena, TX",258333.7741935484,29.674096,-95.18296579999999
"Bluebonnet Place, Fort Worth, TX",382986.1174486983,32.7040279,-97.35840809999999
"Chimney Hill, Killeen, TX",180295.26321726627,31.1056323,-97.7103611
"Friends of Karl Wyler, El Paso, TX",180703.044965816,31.7619732,-106.2957933
"Rockwall Lake Estates, Rockwall, TX",266682.2704429256,32.8837043,-96.4550053
"South Fort Worth, Fort Worth, TX",136571.13795487175,32.6659534,-97.4033879
"Lake Colony, Missouri City, TX",363800.59016393445,29.5750107,-95.5787943
"Lake Forest, Lake Jackson, TX",304214.86315789475,29.0338575,-95.4343859
"Westchester Creek, Grand Prairie, TX",349295.5184115858,32.6721936,-97.0104812
"Pioneer Ridge, Grand Prairie, TX",314310.8829528606,32.7099861,-97.0248708
"Sendero Springs, Round Rock, TX",677717.2189877256,30.5470906,-97.73216479999999
"Green Hills Park, Euless, TX",282917.4769489604,32.8370727,-97.08195409999999
"Dove Crossing, Grapevine, TX",405951.5138207891,32.9597849,-97.0928134
"Shaver Place, Pasadena, TX",186183.62686567163,29.6790576,-95.2038341
"South Ridge Lakes, Southlake, TX",1034715.740607034,32.9471336,-97.1693966
"Deer Meadows, Deer Park, TX",269119.19327731093,29.6874739,-95.1360402
"Concord Hills, Laredo, TX",172927.92001860292,27.4903066,-99.4387946
"College Park, Richardson, TX",433871.0557277257,32.9349827,-96.70799
"Willow Creek, San Marcos, TX",594322.8049540587,29.859056,-97.979173
"North Hi Mount, Fort Worth, TX",586267.817006784,32.7479972,-97.3746163
"Newport Harbor, Wylie, TX",369095.7499380312,33.0062727,-96.53911529999999
"Colonial Hills, Fort Worth, TX",1154691.3184770343,32.7200785,-97.3639855
"Wildflower, Pflugerville, TX",316807.4001923772,30.4254708,-97.65598519999999
"College Park, Deer Park, TX",242335.3875,29.6688531,-95.11324309999999
"Palo Verde, Brownsville, TX",276263.56909516786,25.9433444,-97.4867848
"Westwood, League City, TX",448542.5648535565,29.4798013,-95.1688701
"Manor Hill, Fort Worth, TX",360457.3861846162,32.641933,-97.3456176
"Ginger Creek Estates, Baytown, TX",201106.6274509804,29.7799802,-95.0013455
"Teasley Harbor, Denton, TX",381716.0062316334,33.1635107,-97.1080463
"Chapel Hill North, Round Rock, TX",308834.98219456006,30.5310363,-97.67719410000001
"Eastwoods, Laredo, TX",189437.0844911464,27.5186466,-99.46032199999999
"Golden Meadow, Garland, TX",313606.60337963694,32.9443099,-96.6587588
"Southmore Plaza, Pasadena, TX",186100.237704918,29.6869037,-95.22471
"Easton, Alvin, TX",185478.14503816795,32.3873755,-94.5829828
"Deer Hollow, San Antonio, TX",469416.62197342544,29.5890562,-98.5237001
"Green Spring Valley, San Antonio, TX",331946.1489377656,29.5806075,-98.4252764
"The Woods, Round Rock, TX",431707.779715061,30.5286772,-97.7050134
"Crestwood, Fort Worth, TX",615669.9041793108,32.7648378,-97.3746163
"Deer Creek North, Fort Worth, TX",272929.347617523,32.5975125,-97.3114338
"Regency Park, McAllen, TX",239838.82189929773,26.2034071,-98.23001239999999
"Grogans Forest, Conroe, TX",716095.3655172414,30.2889996,-95.4240905
"Hurst Park, Hurst, TX",284607.656626506,32.8198262,-97.1891289
"Firewheel Estates, Garland, TX",511415.1394916824,32.9635999,-96.6304104
"Fannin Terrace, Midland, TX",323200.0075947635,32.01811110000001,-102.113254
"Legends Village, Round Rock, TX",394819.3764338858,30.5294956,-97.64260499999999
"Land 'O Lakes, Brownsville, TX",267354.6197478607,25.929575,-97.4675642
"Stratford, Killeen, TX",210407.8135763755,31.0882057,-97.7641262
"Park Place, Grapevine, TX",446004.84559886734,32.9423328,-97.1010871
"Fairways of Blackhawk, Pflugerville, TX",504599.9588469419,30.46799129999999,-97.58092979999999
"Fossil Springs, Haltom City, TX",347483.3896103896,32.7995738,-97.26918169999999
"Government District, Dallas, TX",311998.4099370679,32.7774059,-96.7987005
"Stone Lakes, Southlake, TX",1014477.5379017902,32.938885,-97.168828
"West Oaks, Pearland, TX",346087.0507614213,29.5527231,-95.3182214
"Bethany Creek Estates, Allen, TX",465969.9034817168,33.0886945,-96.6403672
"San Antonio Remington Heights, San Antonio, TX",409801.3039899556,29.4251905,-98.4945922
"Country Place, Plano, TX",486572.27375398856,33.0459276,-96.72866069999999
"Eastwood Pleasant Glade, Fort Worth, TX",167152.46716137652,32.8906,-97.09282689999999
"Stone Creek, Rockwall, TX",619548.7332133367,32.9636788,-96.4617417
"Meadow Wood, Bedford, TX",343152.35893643816,32.844017,-97.1430671
"Radford Hills, El Paso, TX",178545.65353619636,31.7883312,-106.4374302
"Duck Creek, Garland, TX",271088.1655168958,32.8579795,-96.61171309999999
"Saegert Ranch, Killeen, TX",251634.22181048247,31.0639275,-97.7407759
"Lyndale, Odessa, TX",192316.40588418796,31.8930528,-102.3575706
"Eckhert Crossing, San Antonio, TX",285315.9042029004,29.5168159,-98.61194449999999
"Timberhills, Humble, TX",209249.74285714285,29.99883119999999,-95.26215529999999
"Tanglewood, Tyler, TX",224157.8913748229,32.3281953,-95.2618979
"Stone Brooke Crossing, McKinney, TX",474274.06579090765,33.1970561,-96.6861677
"Brookview, McKinney, TX",397786.63236433634,33.1915331,-96.6435037
"Meadowcreek Village, Garland, TX",214531.2990287655,32.8603519,-96.6450699
"Skyline Terrace, Killeen, TX",174058.27752629152,31.1069068,-97.7417653
"Tezel Heights, San Antonio, TX",283462.51335121854,29.5169655,-98.6648716
"Kirby Creek Village, Grand Prairie, TX",307556.3939843205,32.6945781,-97.0370782
"Copper Mountain, Killeen, TX",216295.93130859092,31.0861887,-97.7184231
"Sierra Vista, Fort Worth, TX",261048.92470672663,32.7347749,-97.466214
"Quail Creek, Carrollton, TX",453003.68465269054,33.0235819,-96.8912492
"Ridgelake Shores, Montgomery, TX",683693.6553672317,30.3882613,-95.6963354
"Alsbury Estates, Burleson, TX",302205.6228032546,32.5336631,-97.3721316
"Auburn Springs, Allen, TX",486757.9323988631,33.1034259,-96.6208041
"Shiloh, McKinney, TX",719504.0529726784,33.1776789,-96.6150273
"Fountain View, Cinco Ranch, TX",417059.6626506024,29.7388418,-95.7580048
"Cielito Lino, Laredo, TX",188124.97934809505,27.4337344,-99.4686567
"Spring Lake, Haltom City, TX",309962.22857142857,32.8340994,-97.2680812
"Silverbrook, San Antonio, TX",283124.4053350694,29.5362543,-98.6699373
"Ridgestone, San Antonio, TX",241010.8136050745,29.4655472,-98.6589223
"Creek Haven, Lewisville, TX",431395.7324227011,33.091708,-97.0752125
"Saddle Club, Midland, TX",480505.8814561656,32.0497293,-102.1046819
"Lake Forest, McKinney, TX",463408.8738783908,33.1575123,-96.6807
"Havre Lafitte, Galveston, TX",488624.2891566265,29.2824322,-94.8283211
"Oakwood Glen, Plano, TX",601685.6577737568,33.0814577,-96.73200519999999
"Tarrytown, Pasadena, TX",194082.27586206896,29.6736376,-95.1947033
"North Park, Pflugerville, TX",380611.4638552158,30.4541304,-97.65888009999999
"Wentworth Estates, Plano, TX",690718.5934058361,33.0341794,-96.7775073
"Green Tree, Midland, TX",606264.3171985094,32.055,-102.1627778
"Timberland Estates, Fort Worth, TX",336596.1287215299,32.6949013,-97.291782
"Doss, Hurst, TX",254102.23255813957,32.8234621,-97.1705678
